"donor_id","age","gender","country","region","segment","birth_year","age_at_observation","recency_days_12m","frequency_12m","monetary_total_12m","monetary_mean_12m","monetary_max_12m","monetary_min_12m","recency_days_24m","frequency_24m","monetary_total_24m","monetary_mean_24m","monetary_max_24m","monetary_min_24m","amount_trend","count_trend","amount_growth","lifetime_donations","lifetime_amount","days_since_first","days_since_last","donor_age_days","avg_days_between","is_new_donor","target_donated","target_amount"
3204,56,"M","Germany","East","Gold",1962,56,170,4,521.71,130.4275,157,110.94,170,6,857.82,142.97,242.97,93.14,0,0,-0.99239124231991,18,2385.23,2281,170,2281,134.176470588235,0,0,0
3218,54,"F","USA","West","Bronze",1964,54,365,0,0,0,0,0,398,2,95.42,47.71,82.65,12.77,0,0,0,3,139.37,1539,398,1539,769.5,0,1,60.77
3220,60,"M","Canada","West","Gold",1958,60,287,1,89.33,89.33,89.33,89.33,287,2,226.56,113.28,137.23,89.33,0,0,-0.957141326475946,23,2574.97,2236,287,2236,101.636363636364,0,0,0
3224,49,"F","USA","East","Silver",1969,49,299,2,130,65,67.5,62.5,299,2,130,65,67.5,62.5,0,0,-0.970149253731343,11,832.78,2273,299,2273,227.3,0,1,233.92
3229,50,"M","USA","West","Gold",1968,50,178,3,235.09,78.3633333333333,124.97,10,178,5,470.37,94.074,150.04,10,0,0,-0.983269898364633,21,2742.56,2288,178,2288,114.4,0,0,0
3232,55,"F","USA","East","Silver",1963,55,365,0,0,0,0,0,404,3,249.17,83.0566666666667,111.55,62.62,0,0,0,9,586.55,1764,404,1764,220.5,0,0,0
3240,32,"F","Other","North","Silver",1986,32,331,2,138.15,69.075,107.39,30.76,331,2,138.15,69.075,107.39,30.76,0,0,-0.971860710517059,6,513.88,1797,331,1797,359.4,0,0,0
3248,41,"F","Germany","South","Bronze",1977,41,365,0,0,0,0,0,416,2,86,43,46.27,39.73,0,0,0,3,120.13,1731,416,1731,865.5,0,0,0
3264,64,"F","Other","South","Bronze",1954,64,241,1,77.59,77.59,77.59,77.59,241,1,77.59,77.59,77.59,77.59,0,0,-0.9509743841157,8,354.38,1946,241,1946,278,0,0,0
3280,38,"F","Canada","North","Silver",1980,38,259,1,133.03,133.03,133.03,133.03,259,3,242.22,80.74,133.03,15.56,0,0,-0.970809311829526,17,1296.52,2307,259,2307,144.1875,0,1,118.65
3303,74,"M","USA","West","Gold",1944,74,195,1,182.31,182.31,182.31,182.31,195,5,514.55,102.91,182.31,29.68,0,0,-0.978530406312061,21,2388.74,2186,195,2186,109.3,0,1,127.55
3306,62,"F","Germany","North","Bronze",1956,62,225,1,43.95,43.95,43.95,43.95,225,2,117.47,58.735,73.52,43.95,0,0,-0.916579770594369,6,270.96,2064,225,2064,412.8,0,0,0
3310,42,"M","USA","North","Silver",1976,42,180,1,79.62,79.62,79.62,79.62,180,2,195.57,97.785,115.95,79.62,0,0,-0.952164553934465,10,689.49,2282,180,2282,253.555555555556,0,0,0
3311,79,"F","UK","East","Silver",1939,79,252,1,41.92,41.92,41.92,41.92,252,1,41.92,41.92,41.92,41.92,0,0,-0.912891986062718,8,652.94,2238,252,2238,319.714285714286,0,0,0
3318,74,"F","Canada","Central","Silver",1944,74,171,3,285.36,95.12,99.79,87.75,171,4,365.87,91.4675,99.79,80.51,0,0,-0.986176389272878,17,1459.13,2039,171,2039,127.4375,0,0,0
3321,39,"F","USA","Central","Bronze",1979,39,184,1,48.4,48.4,48.4,48.4,184,1,48.4,48.4,48.4,48.4,0,0,-0.923664122137405,1,48.4,184,184,184,NA,1,0,0
3325,31,"F","USA","South","Bronze",1987,31,286,1,62.83,62.83,62.83,62.83,286,2,110.76,55.38,62.83,47.93,0,0,-0.940146640730211,7,339.74,2156,286,2156,359.333333333333,0,0,0
3331,53,"F","France","West","Gold",1965,53,299,1,202.22,202.22,202.22,202.22,299,7,862.68,123.24,202.22,67.54,0,0,-0.980603239259044,23,2506.52,2300,299,2300,104.545454545455,0,0,0
3332,51,"F","Canada","West","Silver",1967,51,292,1,53.11,53.11,53.11,53.11,292,1,53.11,53.11,53.11,53.11,0,0,-0.929959726842935,8,496.8,2038,292,2038,291.142857142857,0,0,0
3353,64,"F","USA","East","Bronze",1954,64,365,0,0,0,0,0,407,2,76.13,38.065,53.18,22.95,0,0,0,6,245.05,2274,407,2274,454.8,0,1,93.38
3357,68,"M","Germany","East","Bronze",1950,68,284,1,58.34,58.34,58.34,58.34,284,1,58.34,58.34,58.34,58.34,0,0,-0.935835739493102,2,117.97,974,284,974,974,0,0,0
3370,65,"F","Germany","North","Silver",1953,65,226,3,289.51,96.5033333333333,102.24,90.97,226,8,706.37,88.29625,154.33,37.11,0,0,-0.98637184423018,21,1708.57,2179,226,2179,108.95,0,0,0
3371,83,"M","Other","Central","Bronze",1935,83,130,2,150.14,75.07,88.26,61.88,130,3,160.14,53.38,88.26,10,0,0,-0.974049565330219,6,309.3,1627,130,1627,325.4,0,0,0
3379,39,"F","USA","South","Bronze",1979,39,365,0,0,0,0,0,368,1,32.46,32.46,32.46,32.46,0,0,0,5,282.47,2103,368,2103,525.75,0,0,0
3381,46,"F","USA","West","Bronze",1972,46,299,1,52.84,52.84,52.84,52.84,299,1,52.84,52.84,52.84,52.84,0,0,-0.929627023223082,3,120.1,1582,299,1582,791,0,0,0
3387,55,"F","USA","Central","Gold",1963,55,190,4,324.72,81.18,107.47,19.99,190,4,324.72,81.18,107.47,19.99,0,0,-0.987831589194451,21,2500.42,2247,190,2247,112.35,0,0,0
3399,53,"F","Canada","North","Bronze",1965,53,290,1,23.3,23.3,23.3,23.3,290,3,146.54,48.8466666666667,68.85,23.3,0,0,-0.853479853479853,6,313.64,2249,290,2249,449.8,0,0,0
3402,75,"M","USA","Central","Gold",1943,75,340,1,103.85,103.85,103.85,103.85,340,6,595.65,99.275,199.15,10,0,0,-0.962911451089476,24,2753.8,2139,340,2139,93,0,0,0
3411,71,"F","USA","Central","Silver",1947,71,355,1,65.51,65.51,65.51,65.51,355,2,139.04,69.52,73.53,65.51,0,0,-0.942454323118976,11,1049.97,2274,355,2274,227.4,0,0,0
3421,60,"F","Canada","East","Bronze",1958,60,159,2,148.44,74.22,108.95,39.49,159,3,181.5,60.5,108.95,33.06,0,0,-0.973760167934925,6,277.79,2245,159,2245,449,0,0,0
3429,57,"F","USA","East","Gold",1961,57,138,2,320.39,160.195,234.7,85.69,138,7,1034.82,147.831428571429,234.7,85.69,0,0,-0.987669163661025,30,4070.02,2306,138,2306,79.5172413793103,0,0,0
3441,69,"M","UK","West","Bronze",1949,69,129,3,177.45,59.15,90.25,13,129,4,229.1,57.275,90.25,13,0,0,-0.977955359603196,8,430.9,2253,129,2253,321.857142857143,0,0,0
3463,69,"M","Germany","East","Silver",1949,69,342,1,74.98,74.98,74.98,74.98,342,4,421.69,105.4225,139.18,74.98,0,0,-0.949354266903013,8,870.18,2238,342,2238,319.714285714286,0,0,0
3464,62,"F","USA","North","Bronze",1956,62,294,1,64.07,64.07,64.07,64.07,294,1,64.07,64.07,64.07,64.07,0,0,-0.941236961950933,2,81.53,734,294,734,734,0,0,0
3476,89,"M","Other","East","Bronze",1929,89,221,1,94.61,94.61,94.61,94.61,221,1,94.61,94.61,94.61,94.61,0,0,-0.959436162660988,4,347.29,2294,221,2294,764.666666666667,0,0,0
3482,44,"M","Canada","East","Gold",1974,44,365,0,0,0,0,0,400,3,500.37,166.79,220.59,107.92,0,0,0,19,2475.52,2168,400,2168,120.444444444444,0,0,0
3484,82,"M","Germany","North","Bronze",1936,82,365,0,0,0,0,0,438,3,120.36,40.12,57,17.47,0,0,0,7,304.34,2193,438,2193,365.5,0,0,0
3509,64,"F","Germany","South","Bronze",1954,64,365,0,0,0,0,0,382,1,35.85,35.85,35.85,35.85,0,0,0,3,69.85,1427,382,1427,713.5,0,0,0
3512,72,"M","USA","North","Gold",1946,72,224,4,448.88,112.22,125.82,79.45,224,7,857.89,122.555714285714,216.42,59.59,0,0,-0.991167638226462,19,2670.37,2238,224,2238,124.333333333333,0,0,0
3518,45,"F","UK","South","Silver",1973,45,365,0,0,0,0,0,397,2,141.69,70.845,102.03,39.66,0,0,0,10,761.18,2118,397,2118,235.333333333333,0,0,0
3528,70,"F","UK","West","Gold",1948,70,145,2,369.08,184.54,204.66,164.42,145,8,1181.06,147.6325,220.59,10,0,0,-0.98927843894071,23,2863.04,2009,145,2009,91.3181818181818,0,1,40.73
3531,43,"F","France","North","Silver",1975,43,303,2,199.41,99.705,137.09,62.32,303,4,294.33,73.5825,137.09,14.59,0,0,-0.980335283417728,10,706.24,1955,303,1955,217.222222222222,0,0,0
3533,58,"F","Germany","West","Gold",1960,58,128,4,525.22,131.305,187.34,70.46,128,7,825.02,117.86,187.34,48.71,0,0,-0.992441706662636,19,2333.63,1934,128,1934,107.444444444444,0,0,0
3534,53,"M","USA","South","Bronze",1965,53,354,1,30.27,30.27,30.27,30.27,354,1,30.27,30.27,30.27,30.27,0,0,-0.883279836591771,2,40.27,1449,354,1449,1449,0,0,0
3548,26,"F","UK","South","Silver",1992,26,365,0,0,0,0,0,422,3,184.46,61.4866666666667,123.67,17.2,0,0,0,14,923.79,2256,422,2256,173.538461538462,0,0,0
3557,37,"F","Other","North","Bronze",1981,37,241,2,85.27,42.635,51.75,33.52,241,2,85.27,42.635,51.75,33.52,0,0,-0.955192113812031,3,140.29,734,241,734,367,0,0,0
3559,42,"M","USA","South","Gold",1976,42,317,2,244.86,122.43,145.26,99.6,317,7,1212.64,173.234285714286,251.95,99.6,0,0,-0.983926705778349,17,2270.75,2037,317,2037,127.3125,0,0,0
3566,53,"F","UK","North","Silver",1965,53,365,0,0,0,0,0,463,2,83.9,41.95,65.25,18.65,0,0,0,10,932.71,1870,463,1870,207.777777777778,0,0,0
3576,82,"F","Germany","Central","Bronze",1936,82,277,1,74.18,74.18,74.18,74.18,277,1,74.18,74.18,74.18,74.18,0,0,-0.948836019442313,4,264.54,2215,277,2215,738.333333333333,0,0,0
3583,76,"M","Other","North","Gold",1942,76,196,2,233.22,116.61,120.27,112.95,196,10,1129.51,112.951,226.38,25.73,0,0,-0.983138015344406,25,3144.64,2293,196,2293,95.5416666666667,0,1,147.47
3590,75,"M","UK","South","Gold",1943,75,352,1,76.18,76.18,76.18,76.18,352,4,570.87,142.7175,298.54,76.18,0,0,-0.950112247443253,21,2889.53,2299,352,2299,114.95,0,0,0
3598,18,"M","USA","North","Gold",2000,18,208,2,176.75,88.375,100.41,76.34,208,7,945.46,135.065714285714,190.32,76.34,0,0,-0.977869986168741,17,2379,2191,208,2191,136.9375,0,0,0
3601,59,"M","USA","South","Gold",1959,59,130,2,363.92,181.96,193.84,170.08,130,6,844.14,140.69,193.84,54.56,0,0,-0.989128071319852,17,2074.5,2181,130,2181,136.3125,0,1,245.8
3611,77,"F","USA","West","Silver",1941,77,295,2,89.36,44.68,45.11,44.25,295,4,326.57,81.6425,119.12,44.25,0,0,-0.957155098543273,11,771.81,2276,295,2276,227.6,0,1,77.69
3619,91,"M","UK","North","Gold",1927,91,243,4,373.09,93.2725,183.81,41.4,243,7,892.82,127.545714285714,213.96,41.4,0,0,-0.989392452730117,17,2348.77,2190,243,2190,136.875,0,0,0
3620,79,"F","France","North","Bronze",1939,79,365,0,0,0,0,0,400,2,108.2,54.1,98.2,10,0,0,0,7,384.63,1468,400,1468,244.666666666667,0,0,0
3629,36,"M","UK","Central","Gold",1982,36,151,1,205.65,205.65,205.65,205.65,151,2,331.4,165.7,205.65,125.75,0,0,-0.980920581922251,16,1973.72,2298,151,2298,153.2,0,1,179.35
3636,77,"F","Canada","East","Gold",1941,77,214,4,497.68,124.42,226.34,53.06,214,8,1097.83,137.22875,226.34,53.06,0,0,-0.992026789985648,24,3596.78,2250,214,2250,97.8260869565217,0,1,160.25
3638,40,"M","UK","East","Gold",1978,40,357,1,123.98,123.98,123.98,123.98,357,6,718.12,119.686666666667,226.24,27.38,0,0,-0.968745116424441,22,2713.66,2259,357,2259,107.571428571429,0,0,0
3640,54,"M","Other","East","Silver",1964,54,154,3,344.36,114.786666666667,149.4,80.69,154,4,437.26,109.315,149.4,80.69,0,0,-0.988517625444942,11,966.77,2245,154,2245,224.5,0,1,93.64
3644,62,"F","USA","East","Silver",1956,62,365,0,0,0,0,0,383,5,396.6,79.32,109.54,53.33,0,0,0,11,1041.78,2111,383,2111,211.1,0,0,0
3655,70,"F","Canada","North","Gold",1948,70,151,3,352.06,117.353333333333,233.48,36.28,151,7,764.23,109.175714285714,233.48,36.28,0,0,-0.988765938325001,21,2657.06,2265,151,2265,113.25,0,1,101.44
3657,51,"F","USA","North","Silver",1967,51,242,1,92.8,92.8,92.8,92.8,242,2,136.27,68.135,92.8,43.47,0,0,-0.958677685950413,10,809.77,2006,242,2006,222.888888888889,0,0,0
3660,73,"F","USA","Central","Silver",1945,73,365,0,0,0,0,0,484,1,36.7,36.7,36.7,36.7,0,0,0,8,571.17,2228,484,2228,318.285714285714,0,0,0
3674,38,"M","Other","Central","Gold",1980,38,365,0,0,0,0,0,434,7,885.59,126.512857142857,191.04,86.98,0,0,0,12,1669,2181,434,2181,198.272727272727,0,0,0
3693,47,"M","USA","West","Silver",1971,47,365,0,0,0,0,0,397,2,111.58,55.79,83.28,28.3,0,0,0,11,760.1,2049,397,2049,204.9,0,0,0
3702,35,"F","USA","East","Silver",1983,35,311,1,92.69,92.69,92.69,92.69,311,4,344.59,86.1475,111.19,55.39,0,0,-0.958630675354225,8,706.68,2236,311,2236,319.428571428571,0,0,0
3703,67,"M","Canada","Central","Gold",1951,67,142,1,168.26,168.26,168.26,168.26,142,3,356.1,118.7,168.26,57.93,0,0,-0.976779287124115,20,2354.97,2201,142,2201,115.842105263158,0,1,147.43
3710,73,"F","Germany","South","Gold",1945,73,365,1,35.32,35.32,35.32,35.32,365,3,311.63,103.876666666667,174.8,35.32,0,0,-0.898270600203459,18,1961.75,2163,365,2163,127.235294117647,0,0,0
3712,61,"F","USA","North","Silver",1957,61,138,3,228.49,76.1633333333333,94.98,40.59,138,7,592.97,84.71,123.76,40.59,0,0,-0.982794958922964,16,1143.14,2206,138,2206,147.066666666667,0,1,89.99
3718,49,"F","USA","East","Gold",1969,49,291,1,153.25,153.25,153.25,153.25,291,4,390.02,97.505,153.25,52.71,0,0,-0.97456279809221,24,2913,2302,291,2302,100.086956521739,0,1,148.65
3729,78,"F","UK","Central","Bronze",1940,78,297,1,45.75,45.75,45.75,45.75,297,1,45.75,45.75,45.75,45.75,0,0,-0.919597989949749,1,45.75,297,297,297,NA,1,0,0
3740,77,"M","UK","North","Bronze",1941,77,365,0,0,0,0,0,377,3,131.24,43.7466666666667,72,10,0,0,0,6,321.89,2310,377,2310,462,0,0,0
3752,62,"M","France","North","Gold",1956,62,185,4,473.93,118.4825,180.48,57.68,185,9,1284.57,142.73,283.83,57.68,0,0,-0.99163057351495,21,2690.73,2241,185,2241,112.05,0,0,0
3753,56,"F","USA","North","Gold",1962,56,133,3,471.31,157.103333333333,182.38,123.02,133,6,982.48,163.746666666667,229.94,120.02,0,0,-0.991584439628874,19,2580.48,2238,133,2238,124.333333333333,0,0,0
3755,70,"M","France","East","Gold",1948,70,231,2,238.48,119.24,163.45,75.03,231,5,785.72,157.144,238.12,75.03,0,0,-0.983503794127351,17,2444.1,2311,231,2311,144.4375,0,0,0
3782,60,"F","Canada","North","Silver",1958,60,191,2,222.44,111.22,175.55,46.89,191,4,387.82,96.955,175.55,46.89,0,0,-0.982335276452924,12,1165.8,2115,191,2115,192.272727272727,0,0,0
3785,71,"F","USA","Central","Bronze",1947,71,365,0,0,0,0,0,402,4,188.49,47.1225,90.31,21.42,0,0,0,7,322.37,2218,402,2218,369.666666666667,0,0,0
3821,86,"M","Germany","South","Bronze",1932,86,131,2,139.76,69.88,110.26,29.5,131,2,139.76,69.88,110.26,29.5,0,0,-0.972175848636617,7,432.64,1996,131,1996,332.666666666667,0,0,0
3830,58,"M","USA","West","Gold",1960,58,179,4,632.3,158.075,237.16,79.47,179,9,1256.65,139.627777777778,237.16,55.19,0,0,-0.993713657079994,18,2372.43,1896,179,1896,111.529411764706,0,0,0
3836,57,"M","USA","East","Bronze",1961,57,365,0,0,0,0,0,370,2,77.3,38.65,52.84,24.46,0,0,0,6,259.84,2305,370,2305,461,0,0,0
3839,87,"M","USA","West","Bronze",1931,87,365,0,0,0,0,0,469,1,10,10,10,10,0,0,0,2,20,924,469,924,924,0,0,0
3841,60,"F","UK","West","Bronze",1958,60,365,0,0,0,0,0,454,1,31.08,31.08,31.08,31.08,0,0,0,1,31.08,454,454,454,NA,0,0,0
3845,72,"M","UK","North","Bronze",1946,72,176,1,38.88,38.88,38.88,38.88,176,2,74.23,37.115,38.88,35.35,0,0,-0.906716417910448,6,210.32,1910,176,1910,382,0,0,0
3851,52,"M","UK","South","Silver",1966,52,128,1,97.41,97.41,97.41,97.41,128,2,181.36,90.68,97.41,83.95,0,0,-0.960556158169806,7,505.5,1825,128,1825,304.166666666667,0,0,0
3852,63,"F","USA","North","Bronze",1955,63,139,2,205.32,102.66,119.72,85.6,139,2,205.32,102.66,119.72,85.6,0,0,-0.980890502579782,8,417.21,1724,139,1724,246.285714285714,0,0,0
3867,69,"M","USA","South","Gold",1949,69,233,2,217.77,108.885,146.45,71.32,233,3,373.77,124.59,156,71.32,0,0,-0.981963295305948,13,1827.28,2119,233,2119,176.583333333333,0,0,0
3868,63,"F","USA","North","Gold",1955,63,365,0,0,0,0,0,451,4,627.4,156.85,176.49,123.51,0,0,0,18,2098.52,2200,451,2200,129.411764705882,0,0,0
3870,69,"M","Germany","South","Silver",1949,69,329,1,91.83,91.83,91.83,91.83,329,1,91.83,91.83,91.83,91.83,0,0,-0.958259417718877,7,766.36,1936,329,1936,322.666666666667,0,0,0
3872,58,"F","USA","North","Bronze",1960,58,314,1,29.78,29.78,29.78,29.78,314,2,135.04,67.52,105.26,29.78,0,0,-0.881586737714624,4,187.81,1930,314,1930,643.333333333333,0,0,0
3879,46,"F","USA","East","Bronze",1972,46,144,3,196.35,65.45,102.88,41.76,144,3,196.35,65.45,102.88,41.76,0,0,-0.980034938857,8,428.24,2268,144,2268,324,0,0,0
3883,64,"F","Canada","East","Gold",1954,64,211,4,441.33,110.3325,167.49,17.64,211,6,678.89,113.148333333333,167.49,17.64,0,0,-0.991017896840545,21,2321.55,2085,211,2085,104.25,0,1,229.23
3886,52,"M","Canada","North","Bronze",1966,52,283,1,10,10,10,10,283,3,56.86,18.9533333333333,33.86,10,0,0,-0.714285714285714,6,192.95,2255,283,2255,451,0,0,0
3903,82,"F","Germany","West","Silver",1936,82,229,1,116.73,116.73,116.73,116.73,229,1,116.73,116.73,116.73,116.73,0,0,-0.966868218338441,8,622.2,2300,229,2300,328.571428571429,0,0,0
3908,80,"M","UK","North","Gold",1938,80,163,2,144.73,72.365,105.93,38.8,163,3,247.74,82.58,105.93,38.8,0,0,-0.973105627647415,16,1827.27,2051,163,2051,136.733333333333,0,0,0
3917,54,"F","Germany","West","Silver",1964,54,261,3,391.21,130.403333333333,151.19,91.07,261,5,488.07,97.614,151.19,10,0,0,-0.989878798613395,13,950.86,2136,261,2136,178,0,1,39.1
3925,55,"F","USA","East","Gold",1963,55,149,5,538.78,107.756,194.31,13,149,10,1276.98,127.698,237.07,13,0,0,-0.992630531707137,23,2949.8,2263,149,2263,102.863636363636,0,1,90.28
3929,69,"F","USA","South","Bronze",1949,69,259,1,16.48,16.48,16.48,16.48,259,1,16.48,16.48,16.48,16.48,0,0,-0.8046875,4,173.1,1893,259,1893,631,0,0,0
3942,51,"M","Canada","South","Bronze",1967,51,141,1,44.71,44.71,44.71,44.71,141,2,59.68,29.84,44.71,14.97,0,0,-0.917881338534182,6,249.08,1806,141,1806,361.2,0,0,0
3946,67,"F","Other","East","Bronze",1951,67,140,1,62.45,62.45,62.45,62.45,140,1,62.45,62.45,62.45,62.45,0,0,-0.939804364183597,2,103.86,1841,140,1841,1841,0,0,0
3967,61,"M","USA","West","Silver",1957,61,186,2,194.8,97.4,117.74,77.06,186,4,325.93,81.4825,117.74,45.95,0,0,-0.979879275653924,11,921.28,2210,186,2210,221,0,0,0
3974,55,"M","UK","East","Bronze",1963,55,365,0,0,0,0,0,477,1,19.97,19.97,19.97,19.97,0,0,0,2,52.3,787,477,787,787,0,0,0
3981,62,"F","Germany","East","Bronze",1956,62,365,0,0,0,0,0,417,1,10,10,10,10,0,0,0,3,53.74,1929,417,1929,964.5,0,0,0
3990,43,"F","USA","East","Gold",1975,43,208,1,65.62,65.62,65.62,65.62,208,3,233.39,77.7966666666667,106.41,61.36,0,0,-0.942545245619075,14,1754.05,2255,208,2255,173.461538461538,0,0,0
4008,51,"M","Other","East","Bronze",1967,51,365,0,0,0,0,0,455,1,54.38,54.38,54.38,54.38,0,0,0,2,99.63,963,455,963,963,0,0,0
4009,81,"M","Germany","Central","Silver",1937,81,179,1,142.91,142.91,142.91,142.91,179,2,199.37,99.685,142.91,56.46,0,0,-0.972772445715064,9,623.14,1882,179,1882,235.25,0,0,0
4016,32,"F","USA","North","Bronze",1986,32,261,2,80.73,40.365,60.56,20.17,261,3,109.13,36.3766666666667,60.56,20.17,0,0,-0.952791219166765,6,214.14,2257,261,2257,451.4,0,0,0
4037,74,"F","UK","East","Bronze",1944,74,290,1,23.23,23.23,23.23,23.23,290,1,23.23,23.23,23.23,23.23,0,0,-0.853103195005509,4,163,1846,290,1846,615.333333333333,0,0,0
4040,58,"F","Germany","West","Gold",1960,58,270,2,225.91,112.955,134.84,91.07,270,5,497.88,99.576,158.32,21.78,0,0,-0.982601887695185,15,1810.5,2114,270,2114,151,0,0,0
4048,37,"F","Canada","North","Silver",1981,37,143,2,239.63,119.815,124.8,114.83,143,2,239.63,119.815,124.8,114.83,0,0,-0.983581660715019,13,1133.51,2258,143,2258,188.166666666667,0,0,0
4055,50,"M","Canada","East","Gold",1968,50,161,2,425.41,212.705,213.62,211.79,161,5,804.21,160.842,213.62,32.68,0,0,-0.990684893225589,23,3083.5,2298,161,2298,104.454545454545,0,0,0
4075,50,"F","USA","East","Bronze",1968,50,305,1,46.67,46.67,46.67,46.67,305,2,69.88,34.94,46.67,23.21,0,0,-0.921057825143083,5,273.27,2281,305,2281,570.25,0,1,22.62
4077,89,"M","USA","West","Silver",1929,89,248,1,56.79,56.79,56.79,56.79,248,2,207.16,103.58,150.37,56.79,0,0,-0.934199703898668,12,1167.15,2250,248,2250,204.545454545455,0,0,0
4090,42,"F","UK","South","Gold",1976,42,190,1,120.96,120.96,120.96,120.96,190,4,402.27,100.5675,163.74,58.28,0,0,-0.967989756722151,20,2245.93,2211,190,2211,116.368421052632,0,0,0
4118,56,"M","UK","South","Silver",1962,56,314,1,10,10,10,10,314,2,129.26,64.63,119.26,10,0,0,-0.714285714285714,8,525.89,2151,314,2151,307.285714285714,0,0,0
4120,79,"M","USA","East","Gold",1939,79,321,1,129.18,129.18,129.18,129.18,321,3,361.31,120.436666666667,177.46,54.67,0,0,-0.969965460279321,17,1983.11,2243,321,2243,140.1875,0,0,0
4121,71,"F","UK","North","Bronze",1947,71,365,0,0,0,0,0,454,1,46.64,46.64,46.64,46.64,0,0,0,2,101.64,2003,454,2003,2003,0,1,62.2
4132,58,"F","Other","East","Gold",1960,58,217,3,277.34,92.4466666666667,105.66,79.74,217,7,888.21,126.887142857143,232.33,79.74,0,0,-0.985782327432999,19,2265.78,2270,217,2270,126.111111111111,0,0,0
4137,84,"F","Germany","South","Gold",1934,84,140,2,205.54,102.77,153.48,52.06,140,4,400.05,100.0125,153.48,52.06,0,0,-0.980910566001718,16,1731.33,2306,140,2306,153.733333333333,0,0,0
4139,58,"M","USA","West","Bronze",1960,58,364,1,69.63,69.63,69.63,69.63,364,3,134.87,44.9566666666667,69.63,28.33,0,0,-0.945674317533614,5,183.72,2221,364,2221,555.25,0,1,88.14
4147,83,"M","USA","East","Gold",1935,83,249,1,126.75,126.75,126.75,126.75,249,6,574.23,95.705,131.2,10,0,0,-0.969407265774379,20,2248.2,2195,249,2195,115.526315789474,0,0,0
4160,30,"F","USA","North","Bronze",1988,30,299,1,65.16,65.16,65.16,65.16,299,1,65.16,65.16,65.16,65.16,0,0,-0.942163100057837,5,208.13,1968,299,1968,492,0,0,0
4163,46,"F","Canada","Central","Bronze",1972,46,365,0,0,0,0,0,402,1,38.21,38.21,38.21,38.21,0,0,0,2,107.91,960,402,960,960,0,0,0
4169,77,"M","USA","South","Bronze",1941,77,189,1,63.04,63.04,63.04,63.04,189,2,73.04,36.52,63.04,10,0,0,-0.940334128878282,7,310.05,2210,189,2210,368.333333333333,0,0,0
4186,46,"M","USA","West","Silver",1972,46,317,1,52.85,52.85,52.85,52.85,317,2,139.52,69.76,86.67,52.85,0,0,-0.929639401934916,11,879.27,2261,317,2261,226.1,0,0,0
4206,40,"F","UK","Central","Gold",1978,40,173,8,935.91,116.98875,216.48,53.3,173,10,1295.2,129.52,216.48,53.3,0,0,-0.995744273387878,20,2696.09,2152,173,2152,113.263157894737,0,1,230.26
4218,62,"M","UK","North","Gold",1956,62,144,1,222.79,222.79,222.79,222.79,144,8,1137.21,142.15125,222.79,66.65,0,0,-0.982362538030777,25,3483.57,2277,144,2277,94.875,0,1,451.11
4223,32,"F","Canada","East","Silver",1986,32,310,1,56.36,56.36,56.36,56.36,310,4,266.02,66.505,112.56,48.53,0,0,-0.933730947647449,9,602.96,2312,310,2312,289,0,0,0
4241,60,"F","USA","South","Bronze",1958,60,365,0,0,0,0,0,403,2,99.12,49.56,81.27,17.85,0,0,0,3,123.46,2229,403,2229,1114.5,0,0,0
4245,68,"M","USA","South","Gold",1950,68,365,0,0,0,0,0,374,3,413.52,137.84,156.8,118.65,0,0,0,14,1858.42,2296,374,2296,176.615384615385,0,0,0
4250,44,"M","Germany","Central","Gold",1974,44,123,4,605.79,151.4475,182.01,105.97,123,7,1143.31,163.33,197.48,105.97,0,0,-0.993440364715722,19,2395.03,2098,123,2098,116.555555555556,0,0,0
4252,53,"F","France","East","Bronze",1965,53,357,1,35.38,35.38,35.38,35.38,357,1,35.38,35.38,35.38,35.38,0,0,-0.898425596749619,5,247.59,1882,357,1882,470.5,0,0,0
4259,18,"F","USA","North","Gold",2000,18,130,2,365.77,182.885,197.95,167.82,130,5,756.51,151.302,230.93,11,0,0,-0.989182464775401,13,1761.68,2304,130,2304,192,0,1,47.99
4260,77,"M","USA","Central","Silver",1941,77,146,4,398.98,99.745,149.56,60.4,146,8,724.71,90.58875,149.56,58.1,0,0,-0.990073949079359,16,1337.95,2228,146,2228,148.533333333333,0,0,0
4273,61,"M","USA","East","Bronze",1957,61,365,0,0,0,0,0,458,1,58.05,58.05,58.05,58.05,0,0,0,8,417.37,1975,458,1975,282.142857142857,0,0,0
4281,59,"F","UK","East","Gold",1959,59,365,1,44.33,44.33,44.33,44.33,365,5,638.76,127.752,204.29,44.33,0,0,-0.917235671425616,21,2615.98,2270,365,2270,113.5,0,0,0
4284,44,"F","Other","North","Silver",1974,44,365,0,0,0,0,0,459,3,263.92,87.9733333333333,115.26,47.99,0,0,0,9,797.22,2040,459,2040,255,0,0,0
4287,44,"M","USA","East","Silver",1974,44,365,0,0,0,0,0,443,1,108.83,108.83,108.83,108.83,0,0,0,7,578.76,1541,443,1541,256.833333333333,0,0,0
4292,81,"M","UK","North","Gold",1937,81,265,3,422.56,140.853333333333,143.68,135.39,265,6,754.49,125.748333333333,143.68,75.33,0,0,-0.990622655663916,25,2911.36,2209,265,2209,92.0416666666667,0,1,91.63
4315,32,"M","Germany","East","Bronze",1986,32,365,0,0,0,0,0,393,1,31.07,31.07,31.07,31.07,0,0,0,7,392.9,2202,393,2202,367,0,0,0
