"id","date","amount"
4465,2012-05-23,137.72
4465,2012-09-11,113.36
4465,2013-01-07,155.3
4465,2013-04-29,83
4465,2013-08-17,94.4
4465,2015-06-13,92.78
4466,2012-01-17,153.47
4466,2012-04-25,88.36
4466,2012-07-21,150.89
4466,2012-12-09,172.51
4466,2013-01-16,110.49
4466,2013-03-14,122.05
4466,2013-05-07,150.58
4466,2013-05-17,182.47
4466,2013-07-29,225.09
4466,2014-12-11,201.67
4467,2014-01-24,29.25
4467,2014-07-12,10
4468,2012-06-08,101.08
4468,2013-08-17,74.89
4468,2013-10-14,116.79
4468,2014-04-03,37.28
4469,2012-12-02,61.92
4470,2012-01-20,37.25
4470,2013-04-04,22.63
4470,2014-08-09,31.14
4470,2014-11-27,13
4471,2014-07-30,100.76
4471,2015-06-02,40.07
4471,2016-01-12,127.81
4471,2016-09-03,52.13
4471,2018-03-03,69.24
4471,2018-09-12,14.68
4472,2012-09-19,56.77
4472,2012-10-06,81.36
4473,2013-11-10,114.85
4473,2014-04-23,124.61
4473,2014-10-01,63.5
4473,2014-11-14,164.36
4473,2015-03-26,124.98
4473,2015-03-29,78.29
4473,2015-07-14,77.9
4473,2015-09-05,10
4474,2013-07-10,67.37
4474,2014-08-20,19.81
4474,2015-12-12,13
4474,2016-03-19,95.5
4474,2016-08-08,29.84
4474,2016-11-05,32.36
4475,2012-03-09,153.8
4476,2012-05-02,16.6
4476,2013-08-06,10
4476,2014-01-16,29.9
4476,2015-09-19,72.66
4476,2016-01-09,34.61
4477,2012-01-22,10
4478,2012-03-13,157.77
4478,2012-08-08,172.2
4479,2012-03-22,120.56
4479,2012-06-07,77.48
4479,2012-09-06,139.35
4479,2013-03-12,183.57
4479,2013-04-27,108.43
4479,2013-10-08,82.39
4479,2013-10-25,203.28
4479,2013-12-11,190.66
4479,2014-01-07,181.29
4479,2014-01-15,72.97
4479,2014-10-16,122.3
4479,2015-01-25,130.86
4479,2015-03-25,12.92
4479,2015-08-27,124.93
4479,2015-11-13,280.85
4479,2016-04-25,191.64
4479,2017-01-27,110.51
4479,2017-12-17,120.89
4479,2018-01-12,143.84
4479,2018-02-24,55.23
4479,2018-05-05,132.44
4479,2018-07-23,86.53
4479,2018-08-09,106.63
4479,2018-09-28,53.22
4479,2018-12-27,146.02
4480,2012-10-30,126.49
4480,2012-11-07,136.66
4481,2012-09-10,165.76
4481,2012-11-19,99.57
4481,2012-12-29,133.85
4481,2014-10-04,10
4482,2012-02-10,63.45
4482,2012-07-20,56.71
4483,2012-01-10,36.22
4483,2013-02-26,20.98
4483,2016-03-07,56.37
4483,2016-08-24,22.46
4483,2017-08-28,16.99
4484,2012-01-05,10
4484,2012-10-05,47.11
4484,2013-10-02,56.7
4484,2013-11-30,142.68
4484,2014-10-12,106.54
4485,2012-06-08,97.16
4485,2012-08-05,158.63
4485,2012-12-14,157.36
4485,2012-12-31,200.42
4486,2012-07-19,71.75
4486,2012-08-10,56.84
4486,2013-02-06,106.8
4486,2013-03-14,22.97
4486,2013-04-05,50.64
4486,2013-12-19,45.28
4487,2013-07-30,133.15
4487,2013-08-29,50.17
4487,2014-05-04,79.42
4487,2015-05-04,112.34
4487,2015-06-28,46.78
4487,2015-09-14,91.13
4487,2016-01-05,152.05
4487,2016-10-18,98.1
4488,2012-03-12,49.24
4488,2012-07-07,140.34
4488,2012-07-30,85.91
4488,2013-06-22,48.53
4488,2013-12-03,72.09
4488,2015-07-30,113.48
4488,2015-08-25,73.98
4488,2016-02-29,97.82
4488,2016-06-26,90.31
4489,2014-03-10,19.42
4490,2012-03-16,32.16
4490,2013-03-06,108.22
4490,2013-09-21,99.16
4490,2013-11-20,40.9
4490,2014-02-04,45.94
4490,2014-02-24,96.23
4490,2014-05-06,155.37
4490,2014-06-01,66.09
4490,2014-07-31,31.81
4491,2012-03-09,40.5
4491,2012-04-11,108.95
4492,2012-01-05,74.82
4492,2012-03-13,43.12
4492,2012-03-21,118.27
4492,2012-06-20,164.15
4492,2012-07-29,217.75
4492,2012-08-15,136.61
4492,2012-09-01,99.72
4492,2012-10-28,112.63
4492,2012-11-23,178.17
4492,2013-01-02,130.36
4492,2013-03-07,153.04
4492,2013-04-23,66.39
4492,2013-07-10,81.22
4492,2013-11-02,96.04
4492,2014-02-17,117.57
4492,2014-03-23,82.17
4492,2014-07-20,112.59
4492,2015-04-14,242.23
4492,2015-08-26,89.3
4492,2015-11-12,56.3
4492,2015-12-06,29.59
4493,2013-02-06,90.82
4493,2013-05-07,69.45
4493,2013-10-31,15.59
4493,2015-07-27,106.57
4493,2015-10-29,38.06
4493,2016-07-07,157.5
4493,2016-09-02,10
4493,2016-09-25,90.07
4493,2016-12-10,201.08
4494,2013-04-15,96.32
4495,2012-02-07,105.1
4495,2012-08-21,83.5
4495,2012-11-21,109.47
4496,2012-02-25,49.53
4496,2012-08-27,88.65
4497,2013-01-29,25.39
4497,2013-06-08,46.16
4497,2013-08-11,10
4497,2014-04-10,22.02
4498,2013-02-17,19.54
4498,2014-05-22,45.03
4498,2014-12-10,13
4498,2014-12-22,13
4498,2015-01-03,53.06
4498,2015-04-13,10
4499,2012-01-07,10
4499,2012-09-02,65.1
4499,2018-12-17,103.09
4500,2012-07-02,10
4500,2012-11-18,40.25
4501,2012-03-15,68.23
4501,2012-08-11,66.04
4501,2012-12-21,24.13
4501,2013-05-13,80.21
4501,2015-07-18,45.75
4501,2017-02-18,27.83
4501,2017-10-08,24.41
4501,2018-09-04,61.31
4502,2012-06-22,163.21
4502,2012-07-04,110.59
4502,2012-09-01,68.35
4502,2012-10-07,28.62
4502,2012-11-12,160.29
4502,2012-12-13,229.18
4502,2013-09-02,173.15
4502,2014-03-14,82.21
4502,2014-05-28,96.74
4502,2014-07-31,112.32
4502,2014-08-01,107.67
4502,2014-10-22,164.74
4502,2014-12-30,183.39
4502,2015-02-21,169.72
4502,2015-03-22,53.32
4502,2015-04-25,188.31
4502,2015-11-23,68.33
4503,2012-02-25,69.66
4503,2012-05-15,145.7
4503,2014-01-24,85.14
4503,2014-06-07,73.06
4503,2014-10-25,14.07
4503,2014-11-01,106.98
4503,2014-12-16,95.95
4503,2016-01-24,26.06
4503,2017-03-21,130.79
4504,2012-05-25,16.99
4504,2012-12-08,69.34
4504,2014-01-18,71.99
4504,2014-05-14,68.68
4504,2017-06-14,61.56
4505,2013-02-18,83.28
4505,2014-05-17,78.58
4505,2014-05-19,139.4
4505,2014-06-08,52.35
4505,2014-07-23,10
4505,2015-06-29,87.94
4505,2015-09-04,71.28
4505,2016-01-19,73.79
4505,2016-02-27,98.02
4505,2016-04-30,69.73
4506,2013-03-09,10
4506,2014-01-26,35.64
4506,2016-11-09,96.84
4507,2012-05-26,94.3
4507,2013-05-15,158.68
4507,2013-05-19,87.81
4507,2013-07-11,152.64
4507,2013-07-31,143.12
4507,2014-11-14,347.31
4507,2015-07-02,98.37
4507,2015-11-03,145.42
4507,2016-07-07,165.5
4507,2017-07-10,64.35
4507,2017-11-28,175.67
4507,2018-02-08,91.22
4507,2018-06-27,173.2
4507,2018-08-15,69.16
4507,2018-11-25,152.15
4508,2012-12-14,98.67
4508,2013-07-14,78.47
4508,2013-12-13,86.63
4508,2014-01-04,11.69
4508,2014-01-06,44.97
4509,2013-03-29,66.45
4510,2012-03-24,172.34
4510,2012-06-15,114.77
4510,2012-07-23,125.59
4510,2012-10-01,168.42
4510,2013-01-02,96.09
4510,2013-01-04,112.83
4510,2013-04-02,148.53
4510,2013-05-02,132.2
4510,2013-05-26,250.28
4510,2013-12-11,205.4
4510,2014-02-27,36.88
4510,2014-03-09,44.04
4510,2014-04-05,49.87
4510,2014-07-06,76.9
4510,2014-11-29,161.92
4510,2014-12-24,200.75
4510,2015-02-10,146.92
4510,2015-04-08,100.83
4510,2015-04-22,101.71
4510,2015-05-17,119.27
4510,2015-08-20,179.21
4510,2015-09-27,140.68
4510,2015-12-01,223.55
4510,2016-05-05,73.16
4510,2016-07-14,42.95
4510,2016-09-30,208.25
4510,2017-01-16,42.18
4510,2017-01-31,40.06
4510,2017-02-02,34.67
4510,2017-03-16,242.65
4510,2017-09-11,114.26
4510,2017-11-22,230.87
4510,2018-01-02,136.65
4510,2018-01-08,199.54
4510,2018-07-26,17.36
4510,2018-12-09,188.14
4511,2013-03-08,108.84
4512,2012-03-07,29.78
4512,2012-09-09,122.92
4512,2013-02-10,77.8
4512,2013-12-22,108.34
4512,2014-01-20,105.03
4512,2015-01-12,10
4513,2013-08-07,90.78
4514,2012-02-01,164.14
4515,2012-05-13,110.3
4515,2012-09-11,52.34
4515,2015-11-10,157.12
4515,2017-02-18,71.12
4516,2012-04-14,41.38
4516,2012-04-15,86.38
4517,2012-04-26,35.21
4517,2013-01-27,49.87
4517,2014-05-17,10
4517,2014-09-30,74.11
4517,2016-12-02,13
4517,2017-05-07,62.28
4517,2017-05-18,34.67
4517,2018-02-15,24.15
4518,2013-04-23,74.61
4518,2013-09-16,79.09
4519,2012-10-27,44.01
4520,2012-01-10,68.46
4521,2012-02-22,69.94
4521,2012-06-18,103.48
4521,2012-06-24,100.95
4521,2012-07-08,71.75
4521,2012-09-19,35.36
4521,2012-10-19,65.96
4521,2012-11-07,158.91
4521,2013-06-18,146.47
4521,2014-02-20,165.6
4521,2014-02-22,155.85
4521,2014-03-06,116.25
4521,2014-04-21,97.6
4521,2014-12-29,46.01
4521,2014-12-30,154.77
4521,2015-03-02,97.75
4521,2015-03-29,143.56
4521,2015-09-05,155.11
4521,2015-12-18,219.05
4521,2016-07-25,117.35
4521,2016-09-07,199.97
4521,2016-10-01,120.9
4521,2017-08-01,136.47
4521,2018-03-18,70.15
4521,2018-08-01,159.18
4521,2018-08-10,99.26
4521,2018-11-10,89.5
4522,2012-12-01,38.44
4523,2013-06-06,49.74
4524,2012-12-28,158.91
4525,2012-11-07,55.67
4526,2012-03-18,66.74
4526,2013-01-22,19.78
4526,2015-07-11,88.83
4526,2015-09-16,48.12
4526,2015-10-15,91.02
4526,2016-06-21,72.5
4526,2016-07-31,45.14
4526,2016-11-19,86.29
4526,2017-03-25,67
4527,2012-05-25,149.32
4527,2012-10-03,210.52
4527,2013-05-22,130.61
4527,2013-06-05,181.41
4527,2013-06-14,147.45
4527,2014-04-02,61.77
4527,2014-05-30,119.36
4527,2014-07-16,167.85
4527,2014-08-08,197.39
4527,2014-09-12,115.32
4527,2014-09-20,82.24
4527,2015-12-26,172.85
4527,2016-06-13,130.35
4527,2017-03-03,37.04
4527,2017-04-04,117.69
4527,2017-05-25,106.9
4527,2017-07-16,34.86
4527,2017-07-19,70.7
4527,2017-09-29,182.12
4527,2017-12-20,169.72
4527,2018-05-08,242.44
4527,2018-06-07,138.83
4527,2018-09-25,107.19
4528,2012-01-09,77.85
4528,2012-03-16,166.18
4528,2012-05-12,47.66
4528,2012-05-24,158.07
4528,2012-06-17,25.76
4528,2012-08-14,93.82
4528,2013-06-08,187.42
4528,2014-09-24,108.9
4528,2014-10-09,161.87
4528,2015-07-09,171.03
4528,2016-04-23,206.46
4528,2016-07-19,65.5
4528,2016-11-01,62.73
4529,2014-04-17,48.57
4529,2014-05-24,22.97
4529,2015-10-14,38.75
4530,2013-09-01,52.3
4531,2012-03-17,138.72
4531,2012-07-04,51.5
4531,2012-07-07,92.79
4531,2012-10-10,66.6
4531,2012-11-12,262.98
4531,2012-12-06,226.82
4531,2013-07-20,114.49
4531,2013-08-04,144.11
4531,2014-03-05,171.59
4531,2014-06-27,92.89
4531,2014-07-24,106.36
4531,2014-08-23,88.63
4531,2014-08-30,133.3
4531,2014-11-24,13
4531,2014-12-30,170.35
4531,2015-04-09,38.74
4531,2015-05-22,133.49
4531,2015-08-18,58.06
4531,2015-10-13,160.46
4531,2016-07-20,60.34
4531,2016-07-23,48.32
4531,2018-01-07,10
4531,2018-04-29,136.37
4531,2018-10-28,55.49
4532,2012-04-24,54.38
4532,2012-05-08,69.83
4533,2012-01-16,137.97
4533,2012-05-27,214.81
4533,2012-08-13,169.2
4533,2013-03-03,175.83
4533,2013-03-22,81
4533,2013-07-17,135.02
4533,2013-08-10,115.79
4533,2013-09-22,120.39
4533,2014-03-18,92.82
4533,2014-07-10,103.08
4533,2014-11-01,163.84
4533,2015-01-17,152.73
4533,2015-09-13,91.19
4533,2015-09-24,133.15
4533,2015-10-21,73.65
4533,2016-02-27,108.03
4533,2016-03-06,167.12
4533,2016-04-18,176.33
4533,2016-10-25,120.94
4533,2016-12-25,177.85
4533,2017-02-23,108.28
4533,2017-03-06,135.82
4534,2012-09-21,53.14
4534,2015-03-24,67.36
4534,2015-11-13,117.26
4534,2016-10-06,97.26
4535,2013-01-30,105.67
4535,2013-07-20,10
4535,2013-08-17,66.52
4535,2014-01-29,36.62
4535,2014-04-20,136.45
4536,2012-06-21,86.64
4536,2012-09-10,126.3
4536,2013-02-18,27.55
4536,2013-06-13,104.04
4536,2013-08-15,192.21
4536,2013-12-10,13
4536,2014-02-13,187.1
4536,2014-02-17,207.2
4536,2014-04-15,10
4536,2014-11-14,269.44
4536,2015-07-29,130.13
4536,2015-08-23,83.02
4536,2015-09-02,169.73
4536,2016-04-18,156.79
4536,2016-06-22,90.79
4536,2016-07-07,160.96
4536,2016-07-30,142.37
4536,2016-12-30,208.6
4536,2017-01-13,136.73
4536,2017-08-25,116.81
4536,2017-12-21,56.52
4536,2018-02-04,55.36
4536,2018-05-24,200.41
4536,2018-06-29,189.66
4536,2018-09-03,130.53
4536,2018-11-19,165.23
4537,2013-03-21,67.66
4537,2013-04-04,73.54
4537,2013-07-05,166.1
4537,2014-07-02,55.63
4538,2012-04-14,173.97
4538,2012-12-20,73.72
4538,2013-03-03,36.62
4539,2012-12-30,284.5
4539,2013-02-19,85.01
4539,2013-09-09,125.59
4539,2013-11-17,67.99
4539,2013-11-21,183.82
4539,2014-03-09,69.65
4539,2014-08-04,16.44
4539,2014-09-22,149.67
4539,2015-01-25,106.4
4539,2015-03-12,187.75
4539,2015-03-19,119.95
4539,2015-05-06,17.82
4539,2015-08-14,72.42
4539,2015-09-19,75.34
4539,2016-03-18,154.96
4539,2016-04-28,105.33
4539,2016-10-19,131.35
4539,2017-02-24,13.31
4539,2017-03-21,121.46
4539,2017-04-29,90.05
4539,2017-05-24,123.93
4539,2017-05-25,74.64
4539,2017-05-31,151.97
4539,2017-08-16,147.64
4539,2017-08-29,152.48
4539,2017-11-27,202.27
4539,2018-01-26,144.29
4540,2012-06-24,51.16
4541,2012-03-27,137.62
4541,2012-06-14,103.34
4541,2012-08-13,65.85
4542,2012-07-08,73.92
4542,2013-09-16,24.81
4542,2014-01-04,106.2
4542,2015-07-27,62.98
4542,2015-11-06,88.43
4542,2016-06-02,130.43
4542,2016-06-15,44.69
4542,2017-03-27,90.73
4542,2017-12-16,62.5
4542,2018-02-12,96.93
4543,2012-02-04,58.68
4544,2012-02-22,54.06
4544,2012-08-29,58.5
4544,2012-09-28,53.12
4545,2012-01-08,67.63
4545,2012-05-17,58.11
4545,2012-09-05,76.34
4545,2014-02-27,21.01
4545,2014-09-02,71.21
4545,2014-11-18,52.83
4545,2015-06-07,60.56
4545,2015-06-14,52.27
4545,2015-10-13,77.47
4545,2017-08-23,37.91
4546,2012-05-23,73.22
4546,2012-08-04,60.17
4546,2012-11-05,103.61
4546,2013-02-26,75.28
4546,2016-06-06,36.47
4546,2018-05-31,37.69
4546,2018-08-02,50.33
4546,2018-11-28,54.2
4547,2012-01-24,44.08
4547,2012-07-29,101.23
4547,2012-08-11,87.01
4547,2013-01-25,95.24
4547,2015-08-29,65.08
4547,2015-12-11,121.29
4547,2016-05-31,10
4548,2013-02-21,47.67
4548,2014-04-22,67.2
4549,2013-01-01,60.75
4549,2013-11-01,123.21
4549,2014-01-05,46.39
4549,2014-08-07,71.3
4549,2016-02-02,45.63
4550,2012-10-17,45.88
4550,2014-07-25,97.28
4550,2014-12-12,60.88
4550,2015-08-20,123.81
4550,2016-01-26,45.86
4550,2017-01-13,13.18
4550,2018-07-03,125.59
4551,2012-01-12,40.85
4551,2012-08-28,159.86
4551,2012-10-22,115.84
4551,2013-01-15,147.34
4551,2013-07-06,132.21
4551,2013-08-20,122.18
4551,2013-10-03,43.88
4551,2014-01-25,213.4
4551,2014-05-22,145.29
4551,2014-09-05,175.97
4551,2015-01-13,175.52
4551,2015-02-11,118.78
4551,2015-05-02,130.03
4551,2015-08-06,94.22
4551,2015-10-18,104.69
4551,2015-11-02,165.36
4552,2012-03-18,136.93
4552,2012-07-20,143.23
4552,2012-11-10,199.54
4552,2012-12-17,108.46
4552,2012-12-25,121.59
4552,2013-06-30,86.29
4552,2013-10-22,97.23
4552,2013-12-21,172.73
4552,2013-12-26,112.09
4552,2014-07-15,150.58
4552,2015-01-08,148.77
4552,2015-02-21,211.52
4552,2015-03-03,78.2
4552,2015-06-07,34.76
4552,2015-06-29,119.65
4552,2015-10-25,114.36
4552,2015-11-02,33.66
4552,2016-01-24,209.85
4552,2016-04-02,69.14
4552,2016-04-10,131.76
4552,2016-06-17,200.06
4552,2016-07-03,191.9
4552,2016-10-13,100.7
4552,2016-11-22,273.77
4552,2017-04-28,115.25
4552,2017-07-18,123.3
4552,2017-10-18,127.77
4552,2018-06-30,12.56
4552,2018-08-11,49.14
4552,2018-12-29,203.55
4553,2012-11-23,33.57
4553,2013-01-18,40.89
4553,2013-02-12,48.47
4553,2015-05-18,51.9
4554,2012-03-03,97.47
4554,2014-04-18,37.43
4555,2012-01-28,47.19
4555,2012-03-21,10
4555,2012-05-24,77.55
4556,2012-06-02,129.98
4556,2012-11-10,258.69
4556,2012-11-28,81.84
4556,2013-02-28,99.31
4556,2013-03-19,23.65
4556,2013-06-21,153.75
4556,2013-06-22,72.52
4556,2013-06-28,152.04
4556,2013-08-15,130.91
4556,2013-11-09,117.99
4556,2013-12-12,122.04
4556,2014-04-07,167.36
4556,2014-07-05,110.63
4556,2015-06-23,76.81
4556,2015-11-11,392.14
4556,2016-02-01,158.93
4556,2016-03-23,84.59
4556,2016-07-02,121.42
4556,2016-12-16,132.24
4556,2017-05-05,169.04
4556,2017-08-21,175.87
4556,2017-09-19,143.87
4556,2017-10-20,75.11
4556,2018-01-15,35.98
4556,2018-03-20,96.07
4556,2018-07-11,223.77
4556,2018-10-02,53.18
4557,2012-08-25,51.41
4557,2013-08-30,59.27
4557,2013-10-31,56.11
4557,2013-11-09,72.83
4557,2014-04-07,127.86
4558,2013-02-18,76.8
4558,2013-03-29,45.31
4558,2013-05-29,32.87
4558,2013-07-16,16.29
4558,2014-12-15,38.02
4559,2013-02-28,65.76
4559,2013-03-16,40.47
4559,2013-05-11,51.97
4559,2016-02-04,62.86
4559,2017-01-06,69.98
4559,2018-08-30,82.2
4560,2013-08-03,55.25
4560,2014-07-18,24.9
4560,2014-10-27,49.68
4561,2012-02-08,30.46
4561,2012-06-08,99.63
4561,2012-11-25,48.28
4561,2013-12-27,92.33
4562,2012-10-01,95.21
4562,2012-11-08,80.17
4562,2013-01-13,47.53
4562,2013-02-01,58
4562,2013-02-18,64.22
4562,2013-08-10,90.39
4562,2014-03-20,42.28
4562,2014-03-28,65.31
4563,2013-06-07,56.27
4563,2013-08-23,114.05
4563,2013-09-01,79.16
4563,2014-06-05,84.95
4563,2015-03-26,111.89
4563,2015-04-12,114.04
4563,2015-09-28,10
4563,2016-09-15,104.09
4563,2017-10-14,63.33
4563,2017-12-13,164.89
4563,2018-06-15,79.82
4564,2012-02-09,53.42
4564,2012-08-15,131.67
4564,2013-09-24,31.5
4565,2012-09-17,65.33
4565,2013-03-29,149.14
4565,2013-04-10,139.61
4565,2013-07-09,127.78
4565,2013-09-02,115.31
4565,2013-10-27,180.36
4565,2013-11-12,169.2
4565,2014-06-12,136.18
4565,2014-07-27,101.19
4565,2014-07-29,162.62
4565,2015-06-24,118.73
4565,2015-09-28,136.16
4565,2016-02-01,204.82
4565,2016-02-13,213.72
4565,2016-07-31,49.04
4565,2017-01-03,45.85
4565,2017-08-12,28.52
4565,2017-08-14,114.68
4565,2017-10-04,71.52
4565,2017-12-14,159.11
4565,2017-12-24,182.21
4565,2018-05-06,203.89
4565,2018-08-05,94.54
4566,2012-03-22,162.3
4566,2012-07-19,98.5
4566,2012-10-20,101.16
4566,2012-12-11,183.53
4566,2013-05-11,45.06
4566,2013-09-14,94.59
4566,2013-12-26,102.7
4566,2014-02-04,204.34
4566,2014-09-19,103.72
4566,2015-03-02,167.69
4566,2015-09-07,156.85
4566,2015-12-04,235.61
4566,2016-01-27,121.4
4566,2016-02-20,121.31
4566,2016-02-25,110.33
4566,2016-07-28,109.04
4567,2012-09-26,78.6
4567,2013-04-19,117.49
4567,2013-07-07,42.03
4567,2015-06-01,79.75
4567,2015-06-04,126.32
4567,2015-06-12,68.54
4568,2012-02-07,197.15
4568,2012-08-26,146.42
4568,2012-08-29,170.4
4568,2013-08-22,114.53
4568,2013-09-06,165.25
4568,2014-11-14,169.39
4568,2014-11-22,175.28
4569,2012-06-05,95.86
4569,2014-09-13,92.19
4569,2014-09-18,92.56
4569,2015-12-22,65.51
4569,2016-12-31,97.36
4569,2017-06-13,64.63
4569,2017-08-03,43.28
4570,2012-02-29,11.92
4570,2012-09-11,79.19
4571,2012-08-24,68.39
4571,2012-09-16,29.56
4571,2013-12-19,96.33
4571,2016-04-07,49.47
4572,2012-09-11,124.91
4572,2012-12-02,91.55
4572,2013-07-13,61.18
4572,2014-03-11,40.33
4573,2014-03-10,10
4573,2016-11-18,53.89
4573,2016-12-13,37.06
4573,2017-01-03,69.26
4574,2012-05-15,80.42
4574,2013-12-25,86.66
4574,2014-07-12,55.21
4574,2015-02-01,20.06
4575,2013-02-13,10
4575,2013-10-08,35.01
4576,2012-06-25,46.49
4576,2012-11-12,79.12
4576,2013-01-02,19.91
4576,2013-04-10,89.35
4576,2014-06-17,56.38
4576,2015-03-18,31.3
4576,2016-04-19,52.79
4576,2016-08-31,90.78
4576,2017-02-02,20.07
4576,2017-03-15,39.38
4576,2017-05-14,128.79
4576,2017-05-21,70.3
4576,2018-02-16,144.19
4576,2018-08-09,122.66
4576,2018-10-03,81.81
4576,2018-12-22,116.25
4576,2018-12-25,141.06
4577,2012-01-12,41.28
4577,2013-11-14,158.66
4577,2015-02-03,46.38
4577,2015-11-17,50.88
4577,2015-12-01,106.07
4577,2016-01-14,148.9
4578,2012-06-13,49.43
4578,2013-08-03,46.31
4578,2013-08-10,95.63
4578,2015-04-13,23.07
4578,2015-06-22,85.28
4578,2016-02-13,68.58
4578,2016-09-23,126.27
4578,2018-10-03,61.4
4579,2012-11-30,13
4579,2013-01-29,34.31
4580,2015-09-02,68.95
4581,2012-04-12,114.4
4582,2012-12-23,138.06
4582,2013-01-18,116.29
4582,2013-05-05,85.28
4583,2012-02-10,89.8
4583,2012-04-06,106.47
4583,2012-05-07,176.38
4584,2012-03-02,73.66
4584,2015-12-07,52.87
4585,2012-02-10,191.45
4585,2012-05-01,100.62
4585,2012-06-22,88.85
4585,2013-03-24,195.68
4585,2013-04-05,99.39
4585,2013-12-08,145.13
4585,2014-04-25,138.49
4585,2014-08-03,101.25
4585,2015-01-22,106.71
4585,2015-05-18,28.07
4585,2015-05-20,118.35
4585,2015-08-28,44.83
4585,2016-02-20,192.59
4585,2016-10-16,10
4585,2017-05-07,103.73
4585,2017-06-01,106.49
4585,2017-06-06,146.88
4585,2018-01-09,66.58
4585,2018-01-10,215.84
4585,2018-01-18,76.36
4585,2018-04-03,46.98
4585,2018-06-24,59.32
4586,2012-05-25,101.27
4586,2012-08-27,78.51
4586,2014-02-04,85.24
4586,2014-03-03,98.04
4586,2014-03-25,151.05
4586,2014-06-04,23.38
4586,2015-03-16,66.5
4586,2016-06-19,86.76
4586,2016-08-21,45.01
4586,2017-01-06,47.17
4586,2018-07-20,118.01
4586,2018-09-22,52.4
4587,2012-03-24,10
4587,2012-08-09,66.89
4588,2013-03-09,69.27
4588,2013-03-18,111.55
4588,2013-10-08,46.74
4588,2014-03-03,45.41
4588,2014-05-28,119.41
4589,2012-05-25,149.73
4589,2012-07-20,179.75
4589,2012-08-07,74.52
4589,2013-10-29,154.12
4589,2013-11-12,102.75
4589,2013-11-13,58.8
4589,2013-11-19,78.12
4589,2014-08-11,104.96
4589,2014-11-22,120.86
4589,2015-05-28,45.98
4589,2016-02-01,46.26
4589,2016-02-17,99.48
4589,2016-03-16,70.01
4590,2012-04-01,64.95
4590,2012-08-01,94.96
4590,2013-09-12,57.93
4590,2013-12-15,94.77
4590,2014-08-23,94.04
4590,2015-03-21,46.37
4590,2015-08-19,78.61
4590,2017-09-28,149.75
4590,2018-01-30,86.4
4590,2018-02-01,58.3
4590,2018-07-06,95.14
4591,2012-05-18,38.01
4591,2013-02-01,51.23
4591,2014-01-28,98.64
4591,2015-05-23,75.64
4592,2012-01-28,138.89
4592,2012-03-06,197.91
4592,2012-04-20,208.16
4592,2012-07-21,20.71
4592,2012-10-25,142.74
4592,2013-03-18,139.37
4592,2013-05-21,90.86
4592,2013-05-24,144.56
4592,2013-07-16,148.76
4592,2013-09-01,103.31
4592,2013-10-10,85.72
4592,2013-11-16,184.18
4592,2014-03-23,161.48
4592,2014-03-26,121.73
4592,2014-04-06,140.71
4592,2014-05-17,100.06
4592,2014-07-31,200.88
4592,2015-03-16,123.75
4592,2015-05-18,120.95
4592,2015-06-12,112.69
4592,2015-06-23,10
4592,2015-08-22,112.45
4592,2015-12-26,169.09
4593,2012-08-26,115.59
4593,2014-02-09,114.56
4593,2014-07-28,142.95
4593,2014-08-29,18.68
4594,2012-01-30,63.02
4594,2012-05-06,60.44
4594,2014-02-18,99.33
4595,2013-05-23,83.89
4595,2013-06-13,116.48
4595,2013-07-01,60.45
4595,2013-07-10,82.36
4595,2014-03-24,50.22
4595,2014-04-02,103.38
4595,2014-07-26,67.04
4595,2015-06-13,60.94
4595,2015-10-29,108.12
4596,2012-03-31,185.13
4596,2012-04-18,34.25
4596,2012-06-29,121.37
4597,2014-06-25,82.85
4597,2014-06-30,68.11
4597,2014-09-28,120.31
4598,2012-04-23,16.48
4599,2012-10-02,10
4599,2016-07-13,70.58
4600,2012-07-28,22.14
4601,2013-05-20,68.51
4602,2013-12-03,66.17
4603,2012-06-25,77.29
4603,2012-09-06,58.31
4603,2012-10-12,70.11
4603,2013-06-24,37.73
4603,2013-09-15,72.22
4604,2012-01-19,79.96
4604,2012-04-17,186.68
4604,2012-04-23,96.04
4604,2012-07-14,104.28
4604,2012-11-19,117.22
4604,2012-11-20,116.73
4604,2012-12-02,323.12
4604,2013-03-04,104.11
4604,2013-06-23,165.6
4604,2013-12-15,103.48
4604,2014-02-23,154.15
4604,2014-02-24,78.88
4604,2014-04-05,165.11
4604,2014-12-21,68.56
4604,2014-12-24,240.63
4604,2015-01-24,176.04
4604,2015-03-18,40.67
4604,2015-05-04,86.94
4604,2015-11-24,131.25
4604,2017-05-07,171.1
4604,2017-05-29,114.03
4604,2017-07-09,89.56
4604,2018-01-01,56.47
4604,2018-01-08,180.48
4604,2018-11-09,187.38
4605,2014-08-15,63.01
4605,2016-10-07,64.38
4605,2017-01-04,57.97
4605,2017-02-17,49.05
4606,2012-10-28,45.66
4606,2013-05-11,44.76
4606,2015-11-15,41.87
4606,2017-06-08,10
4607,2012-09-20,92.73
4607,2013-12-02,67.56
4607,2015-03-22,37.08
4607,2015-10-01,64.68
4607,2015-10-23,53.57
4607,2017-03-21,39.49
4608,2012-12-26,58.7
4608,2013-10-04,49.68
4608,2014-02-26,10
4608,2014-03-14,45.51
4608,2014-09-29,19.83
4608,2014-11-01,15.13
4608,2016-01-02,27.18
4608,2016-01-15,16.98
4609,2013-07-03,28.18
4609,2014-05-31,63.27
4609,2014-09-29,20.25
4609,2014-10-09,34.23
